Date;Open;High;Low;Price;Vol.
3/24/2016;573.93;577.21;570.66;570.66;166.99K
3/25/2016;569.48;572.48;564.88;572.08;159.14K
3/28/2016;573.69;576;571.58;575.72;127.86K
3/29/2016;575.63;576.07;568.28;568.28;165.10K
3/30/2016;566.08;571.89;565.55;569.91;135.46K
3/31/2016;569.04;570.94;561.22;561.22;172.53K
2016-01-04;560.64;562.73;557.96;558.43;131.42K
2016-04-04;557.56;560.92;554.3;555.82;118.85K
2016-05-04;555.98;560.32;555.15;560.32;140.38K
2016-06-04;561.94;567.79;560.63;567.79;120.89K
2016-07-04;570.72;572.56;567.01;571.6;123.54K
2016-08-04;571.21;574.46;569.09;572.34;122.41K
2016-11-04;575.11;581.88;575.01;579.27;143.19K
2016-12-04;580.9;582.97;577.17;579.84;165.75K
4/13/2016;580.77;582.81;575.65;578.02;140.04K
4/14/2016;575.69;584.81;575.69;579.49;116.83K
4/15/2016;581.54;586.36;579.86;579.86;124.27K
4/19/2016;578.32;578.44;568.28;568.28;138.46K
4/20/2016;569.8;571.71;565.3;568.03;116.43K
4/21/2016;571.19;577.41;570.71;575.73;104.75K
4/22/2016;574.57;592.48;574.57;592.48;140.76K
4/25/2016;597.91;601.61;591.58;591.58;161.64K
4/26/2016;590.99;598.48;590.19;598.48;176.65K
4/27/2016;601.79;601.79;591.35;593.96;149.05K
4/28/2016;594.98;597.28;589.97;591.67;101.20K
4/29/2016;591.2;599.71;591.2;598.37;124.90K
2016-04-05;595.95;603.08;592.43;599.07;143.70K
2016-05-05;600.66;605.21;600.5;601.51;134.81K
2016-06-05;602.4;608.94;602.17;606.52;120.43K
2016-09-05;610.92;612.97;603.85;603.85;145.39K
2016-10-05;600.35;605.46;597.74;605.05;143.70K
2016-11-05;606.6;614.06;606.06;614.06;162.84K
2016-12-05;615.55;617.56;612.12;612.12;93.54K
5/13/2016;612.32;615.3;608.04;610.82;110.63K
5/16/2016;610.13;616.17;608.49;615.78;109.34K
5/17/2016;620.54;626.12;618.67;624.75;126.85K
5/18/2016;625.53;627.81;621.79;622.45;135.29K
5/19/2016;621.83;623.68;618.13;619.2;141.47K
5/20/2016;620.72;622.48;614.41;614.81;138.84K
5/23/2016;616.11;616.83;610.45;611.03;99.92K
5/24/2016;612.23;613.14;608.15;611.62;115.55K
5/25/2016;613.96;616.38;611.89;611.89;139.39K
5/26/2016;611.88;613.37;604.34;604.34;116.59K
5/27/2016;604.36;609.94;603.23;608.11;102.56K
5/30/2016;609.98;615.52;608.46;614.5;111.12K
5/31/2016;616.22;621.14;614.68;618.44;121.51K
2016-01-06;618.18;620.24;616.33;619.86;113.21K
2016-02-06;619.19;624.52;618.38;623.37;126.64K
2016-03-06;623.21;625.19;621.62;621.88;124.29K
2016-06-06;621.09;624.55;616.98;620.05;133.23K
2016-07-06;622.4;624.69;620.05;624.65;115.27K
2016-08-06;626.84;632.68;626.29;627.87;139.31K
2016-09-06;628.4;631.26;626.27;631.26;119.51K
2016-10-06;629.95;633.47;628.56;629.84;134.28K
6/13/2016;626.26;627.36;621.4;623.58;127.06K
6/14/2016;621.63;626.4;619.13;625.43;99.80K
6/15/2016;624.63;628.75;621.76;627.02;130.31K
6/16/2016;627.38;630.21;625.11;625.11;122.41K
6/17/2016;622.92;624.59;618.16;619.25;148.65K
6/20/2016;622.04;626.46;620.41;626.46;115.10K
6/21/2016;629.03;631.96;628;628;127.75K
6/22/2016;628.77;629.95;625.81;626.41;107.96K
6/23/2016;626.47;632.6;626.47;632.27;117.11K
6/24/2016;631.77;631.77;597.68;620.77;270.17K
6/27/2016;616.19;621.27;608.26;621.27;107.96K
6/28/2016;617.68;624.85;617.65;622.2;89.28K
6/29/2016;623.56;631.25;623.56;630.12;122.31K
6/30/2016;633.17;637.46;631.74;632.26;106.17K
2016-01-07;632.26;643.55;632.26;640.3;126.00K
2016-04-07;643.11;647.96;641.96;647.96;137.07K
2016-05-07;650.47;658.45;647.52;650.88;149.33K
2016-06-07;646.8;652.36;644.07;649.46;136.95K
2016-07-07;652.49;661.12;652.13;661.12;137.26K
2016-08-07;661.07;665.53;655.91;658.68;144.00K
2016-11-07;658.92;664.89;648.77;652.26;162.22K
2016-12-07;652.81;658.9;649.86;658.9;175.61K
7/13/2016;662.04;676.06;662.04;675.12;159.94K
7/14/2016;675.66;681.75;666.69;666.69;160.11K
7/15/2016;666.69;670.18;661.47;664.56;131.14K
7/18/2016;664.12;673.5;662.25;673.5;131.48K
7/19/2016;675.89;677.35;660.09;667.76;139.59K
7/20/2016;667.86;667.86;660.26;660.26;129.41K
7/21/2016;662.72;665.9;656.03;659.57;112.38K
7/22/2016;657.15;658.06;640.26;649.87;151.76K
7/25/2016;651.33;654.17;646.04;649.3;97.52K
7/26/2016;648.58;651.93;642.91;648.59;106.20K
7/27/2016;647.98;656.11;647.74;656.11;127.21K
7/28/2016;655.81;657.2;649.86;657.14;123.00K
7/29/2016;654.19;657.88;650.98;652.23;120.01K
2016-01-08;655.38;655.38;646.02;648.38;92.79K
2016-02-08;643.2;643.2;633.33;636.05;176.39K
2016-03-08;632.98;634.75;627.66;631.61;94.95K
2016-04-08;633.74;641.02;631.94;631.94;112.05K
2016-05-08;629.69;630.18;622.49;627.39;125.58K
2016-08-08;627.39;629.91;622.14;629.46;90.03K
2016-09-08;629.66;637.34;629.66;637.34;98.87K
2016-10-08;637.21;648.48;637.21;648.33;120.83K
2016-11-08;649.27;660.24;648.31;660.24;140.93K
2016-12-08;665.14;668.52;652.67;655.71;125.03K
8/15/2016;654.06;659.47;653.64;659.47;117.96K
8/16/2016;659.47;662.13;656.83;658.11;160.32K
8/17/2016;659.46;660.76;657.06;660.51;123.97K
8/18/2016;663.56;665.94;656.35;660.65;131.63K
8/19/2016;664.09;666.93;659.64;662.28;109.70K
8/22/2016;662.87;664.95;657.68;657.68;116.31K
8/23/2016;653.58;659.16;652.88;659.16;109.08K
8/24/2016;660.95;665.43;659.7;660.77;103.85K
8/25/2016;660.77;660.77;656.49;658.5;116.13K
8/26/2016;662.9;668.84;662.9;667.75;116.44K
8/29/2016;670.71;679.62;669.44;669.44;114.89K
8/30/2016;667.96;672.67;666.33;672.67;96.55K
8/31/2016;673.1;676.26;671.39;674.63;115.73K
2016-01-09;674.19;674.72;664.77;669.19;102.24K
2016-05-09;669.3;670.08;660.31;664.55;110.45K
2016-06-09;666.38;668.4;663.9;663.9;108.99K
2016-07-09;663.05;663.68;656.22;661.28;106.48K
2016-08-09;661.89;668.2;660.54;666.07;124.56K
2016-09-09;669.24;672.39;666.88;666.88;106.07K
2016-12-09;665.77;666.04;655.55;659.76;101.34K
9/13/2016;658.61;661.74;654.95;659.72;87.74K
9/14/2016;658.16;661.82;656.64;656.64;96.41K
9/15/2016;657.46;660.32;654.84;656.18;112.72K
9/16/2016;654.68;657.53;651.31;651.31;206.94K
9/19/2016;651.31;658.35;651.31;657.89;107.31K
9/20/2016;656.2;663.37;653.28;663.37;118.44K
9/21/2016;663.12;668.83;662.79;668.48;158.85K
9/22/2016;668.48;675.36;668.48;671.38;144.40K
9/23/2016;670.73;674.09;670.3;674.09;176.04K
9/26/2016;673.21;677.04;671.51;677.04;162.24K
9/27/2016;676.61;684.89;676.24;684.89;130.57K
9/28/2016;684.99;687.94;682.98;686.72;128.18K
9/29/2016;689.82;692.17;685.91;688.55;115.92K
9/30/2016;688.55;689.12;684.62;685.73;115.74K
2016-03-10;687.68;688.42;681.99;683.05;121.37K
2016-04-10;682.82;689.17;680.24;684.2;123.10K
2016-05-10;686.41;689.5;685.48;687.04;116.97K
2016-06-10;687.04;690.93;687.04;687.32;150.66K
2016-07-10;689.51;690.19;680.26;683.95;140.06K
2016-10-10;684.05;684.46;674.19;674.19;139.49K
2016-11-10;677.63;682.36;669.2;682.36;148.02K
2016-12-10;683.88;686.18;681.12;682.45;120.75K
10/13/2016;680.73;685.23;678.79;685.23;125.24K
10/14/2016;685.06;690.62;684.78;687;164.68K
10/17/2016;687.18;687.94;680.95;680.95;113.71K
10/18/2016;680.44;682.99;678.13;682.02;132.56K
10/19/2016;683.83;689.88;683.25;688.89;149.35K
10/20/2016;690.45;690.86;685.63;686.39;121.09K
10/21/2016;685.77;687.54;683.76;684.83;136.02K
10/24/2016;683.14;684.51;677.89;678.02;125.47K
10/25/2016;676.29;677.47;670.6;676.18;127.87K
10/26/2016;676.18;676.18;670.8;673.61;102.38K
10/27/2016;672.81;676.9;671.61;676.9;91.03K
10/28/2016;676.74;682.25;675.85;682.25;117.26K
10/31/2016;682.11;683.34;675.8;675.8;130.15K
2016-01-11;675.13;676.6;672.33;676.6;118.66K
2016-02-11;675.68;678.14;671.4;671.4;142.39K
2016-03-11;668.66;668.66;661.86;667.63;128.26K
2016-04-11;666.93;668.99;665.08;666.73;87.22K
2016-07-11;667.12;674.36;666.61;674.14;102.95K
2016-08-11;675.82;677.91;674.33;676.46;96.71K
2016-09-11;675.57;675.57;656.68;670.26;148.00K
2016-10-11;675.36;678.57;675.18;678.17;119.98K
2016-11-11;678.38;679.56;676.73;679.2;115.75K
11/14/2016;677.13;679.96;672.45;673.05;121.62K
11/15/2016;673.75;675.73;671.55;674.26;118.00K
11/16/2016;674.85;676.9;673.95;674.6;111.24K
11/17/2016;674.5;676.48;673.13;674.57;128.55K
11/18/2016;673.82;675.15;669.18;673.25;104.89K
11/21/2016;673.2;675.04;671.65;674.29;103.61K
11/22/2016;675.23;681.91;675.23;681.91;113.02K
11/23/2016;681.17;684.12;679.81;683.16;116.63K
11/24/2016;683.61;683.61;676.39;678.18;125.30K
11/25/2016;678.47;678.87;671.48;675.87;115.87K
11/28/2016;672.38;673.18;660.96;665.29;107.43K
11/29/2016;665.11;667.79;658.26;658.26;117.03K
11/30/2016;658.44;665.78;654.99;665.07;155.54K
2016-01-12;670.75;670.81;666.54;666.54;127.43K
2016-02-12;667.02;667.39;662.09;665.14;135.98K
2016-05-12;663.06;663.87;658.11;660.21;157.01K
2016-06-12;660.68;660.77;648.37;651.49;126.60K
2016-07-12;648.63;654.13;647.33;653.53;130.47K
2016-08-12;655.48;660.72;655.48;658.89;135.12K
2016-09-12;659.46;664.46;659.46;663.07;119.36K
2016-12-12;663.7;664.67;658.84;659.7;111.50K
12/13/2016;662.27;663.54;654.34;654.66;135.08K
12/14/2016;657.39;665.14;657.39;665.14;212.10K
12/15/2016;668.07;668.07;664.08;665.92;126.55K
12/16/2016;670.43;675.19;668.3;675.16;177.18K
12/19/2016;673.98;679.9;673.88;674.33;124.37K
12/20/2016;673.93;674.28;662.66;662.66;100.04K
12/21/2016;662.36;667.06;657.4;666.94;130.13K
12/22/2016;669.01;669.95;663.7;664.15;94.91K
12/23/2016;663.75;664.37;659.18;664.37;114.63K
12/26/2016;665.67;665.73;662.09;662.45;114.88K
12/27/2016;662.66;665.5;661.41;663.86;160.24K
12/28/2016;665.9;666.64;661.8;663.5;118.80K
12/29/2016;666.43;666.43;663.95;664.72;116.50K
12/30/2016;664.17;665.49;663.39;664.87;121.55K
2017-03-01;665.92;672.34;665.43;672.01;84.66K
2017-04-01;672.58;675.93;672.21;674.7;110.03K
2017-05-01;674.82;675.92;673.31;675.81;102.17K
2017-06-01;675.35;683.76;675.22;679.8;127.41K
2017-09-01;681.74;684.88;681.74;682.57;101.40K
2017-10-01;682.77;683.02;680.76;681.07;87.80K
2017-11-01;680.85;687.16;680.85;687.16;108.71K
2017-12-01;688.71;688.99;685.59;686.96;112.44K
1/13/2017;686.58;688.62;685.06;685.06;94.95K
1/16/2017;684.62;684.82;677.85;677.94;89.57K
1/17/2017;678.83;684.73;678.83;684.71;108.97K
1/18/2017;683.74;688.07;683.28;683.28;101.06K
1/19/2017;683.02;684.19;680.8;682.31;89.19K
1/20/2017;684.05;688.42;684.05;686.26;90.69K
1/23/2017;687.83;689.47;686.46;687.15;87.81K
1/24/2017;687.08;692.75;687.08;691.36;98.37K
1/25/2017;693.07;697.28;691.19;697.28;98.35K
2017-02-02;699.8;703.2;697.71;703.18;86.42K
2017-03-02;704.69;708.1;700.09;700.35;124.67K
2017-06-02;702.02;702.02;696.92;700.04;126.96K
2017-07-02;699.99;703.3;698.99;701.91;158.64K
2017-08-02;702.67;702.77;700.47;702.04;156.11K
2017-09-02;700.93;702.64;700.21;700.65;147.55K
2017-10-02;701.15;704.08;701.15;703.78;138.32K
2/13/2017;704.61;706.47;703.58;705.9;161.22K
2/14/2017;706.41;707.32;703.85;706.26;175.12K
2/15/2017;706.84;711.73;706.84;711.57;169.00K
2/16/2017;712.61;717.57;709.35;709.35;198.42K
2/17/2017;709.52;710.21;705.84;707.83;166.18K
2/20/2017;705.72;711.4;704.41;710.59;199.90K
2/21/2017;711.49;718.06;711.49;716.55;210.81K
2/22/2017;717.77;719.09;715.36;717.24;231.76K
2/23/2017;717.49;719.58;712.36;716.87;228.28K
2/24/2017;716.35;717.94;713.7;714.47;232.80K
2/27/2017;711.7;718.37;711.7;717.44;182.51K
2/28/2017;718.24;719.14;710.79;710.79;192.32K
2017-01-03;710.7;712.49;705.79;709.52;222.20K
2017-02-03;712.68;713.53;707.51;707.51;176.45K
2017-03-03;708.23;712.62;705.83;712.62;170.92K
2017-06-03;714.61;718.04;714.01;716.29;172.20K
2017-07-03;716.46;716.95;714.27;716.54;195.68K
2017-08-03;715.04;718.78;713.89;716.6;175.66K
2017-09-03;715.86;718.23;714.96;715.8;195.41K
2017-10-03;715.85;716.81;712.21;712.21;197.43K
3/13/2017;711.93;712.63;707.63;710.17;146.59K
3/14/2017;709.9;716.49;709.29;714.71;134.82K
3/15/2017;715.63;716.49;713.14;713.14;139.57K
3/16/2017;712.56;715.03;710.66;714.92;179.09K
3/17/2017;715.82;717.1;710.54;710.54;253.20K
3/20/2017;711.44;717.54;711.44;715.07;175.29K
3/21/2017;717.03;718.8;714.78;716.18;231.63K
3/22/2017;715.78;720.68;712.94;712.94;269.00K
3/23/2017;712.61;719.56;712.61;719.56;192.35K
3/24/2017;719.56;724.36;719.56;722.14;214.78K
3/27/2017;723.23;725.57;721.41;723.52;233.19K
3/28/2017;724.37;725;718.66;719.26;221.92K
3/29/2017;719.08;721.92;718.37;720.47;193.99K
3/30/2017;721.87;725.91;721.87;723.86;195.79K
3/31/2017;725.97;726.67;722.31;722.31;213.14K
2017-03-04;723.02;724.37;721.58;722.38;183.07K
2017-04-04;723.7;724.67;722.79;724.14;214.30K
2017-05-04;724.89;726.03;722.49;723.22;217.98K
2017-07-04;721.85;727.95;720.28;727.95;229.96K
2017-10-04;728.71;730.9;727.77;729.87;152.42K
2017-11-04;730.15;732.24;730.15;731.33;210.27K
2017-12-04;731.62;732.87;724.48;725.58;249.51K
4/13/2017;725.54;727.34;723.88;724.35;190.43K
4/14/2017;722.47;722.96;714.13;718.45;195.28K
4/17/2017;718.93;721.78;710.83;710.83;170.26K
4/18/2017;708.64;714.93;705.55;714.93;178.13K
4/19/2017;714.87;716.77;714.02;716.77;151.57K
4/20/2017;716.76;716.76;712.66;712.66;137.64K
4/21/2017;712.77;715.08;711.08;712.41;202.27K
4/24/2017;711.6;712.77;709.39;709.39;154.88K
4/25/2017;709;709.81;706.04;707.58;137.23K
4/26/2017;706.36;710.04;706.32;710.04;142.34K
4/27/2017;711.74;716.53;711.38;716.53;187.19K
4/28/2017;715.9;718.54;713.83;717.73;190.64K
2017-03-05;718.7;719.54;716.66;719.54;229.58K
2017-04-05;717.98;723.22;717.98;722.02;215.83K
2017-05-05;720.39;721.65;719.86;720;194.38K
2017-08-05;720.61;720.61;717.98;718.86;232.46K
2017-09-05;718.86;722.11;716.95;722.11;224.90K
2017-10-05;721.94;727.52;721.81;724.31;228.17K
2017-11-05;724.84;726.82;723.39;724.99;223.04K
2017-12-05;724.63;726.4;724.41;725.37;188.85K
5/15/2017;725.25;726.19;723.18;725.35;240.89K
5/16/2017;725.84;727.86;725.03;725.03;294.21K
5/17/2017;724.01;728.01;722.81;727.2;206.67K
5/18/2017;727.2;729;723.8;726.99;219.68K
5/19/2017;727.61;733.82;726.79;733.82;211.59K
5/22/2017;738.63;746.87;738.63;744.1;272.76K
5/23/2017;744.32;746.18;740.28;740.93;266.86K
5/24/2017;739.91;744.27;737.3;742.74;225.26K
5/25/2017;744.24;746.48;740.89;741.91;205.89K
5/26/2017;741.4;743.46;740.6;743.41;193.18K
5/29/2017;746.08;748.06;745.31;746.25;252.31K
5/30/2017;747.07;747.43;738.21;738.21;261.22K
5/31/2017;738.91;741.93;735.39;737.82;214.22K
2017-01-06;739.45;742.23;738.71;741.8;152.24K
2017-02-06;741.48;742.11;736.09;738.81;184.55K
2017-05-06;739.13;745.14;738.35;743.49;218.61K
2017-06-06;743.99;751.31;743.99;751.31;185.36K
2017-07-06;752.75;754.92;751.65;753.46;211.21K
2017-08-06;751.7;751.96;748.91;750.13;262.70K
2017-09-06;749.46;752.01;749.04;749.72;178.52K
2017-12-06;751.33;753.41;749;751.09;184.32K
6/13/2017;751.09;756.89;750.1;756.89;204.17K
6/14/2017;758.26;761.7;756.82;760.77;206.34K
6/15/2017;760.38;762.98;758.17;760.57;193.28K
6/16/2017;761.75;762.43;759.98;761.24;221.69K
6/19/2017;763.75;766.83;762.33;766.83;199.98K
6/20/2017;767.59;768.29;764.42;767.99;229.11K
6/21/2017;765.71;767.83;758.9;767.41;248.54K
6/22/2017;768.41;769.99;766.3;766.3;224.84K
6/23/2017;765.66;769.01;763.64;769.01;254.93K
6/26/2017;770.5;773.14;769.73;772.52;235.11K
6/27/2017;773.15;773.4;767.19;767.51;235.65K
6/28/2017;766.82;769.04;762.78;769.04;203.56K
6/29/2017;771.26;773.08;769.89;771.75;211.88K
6/30/2017;773.46;776.5;773.46;776.47;194.38K
2017-03-07;777.2;780.01;775.53;778.88;195.52K
2017-04-07;779.15;779.15;772.9;775.54;232.64K
